"SAINT-AVOLD","3400","3400","3100","3500","4000","3500","3300","2900","2800","3700","3100","2900","3400","3900","5600","6000","6400","6400","3180","4281","6701","7121","6406","10320","10320","15536","24985","26652","26542","26962","37236"
"SARREGUEMINES","4200","4100","4200","5400","5700","5500","6100","6800","6900","8500","9600","10700","13100","13900","14700","14900","15400","15384","12627","12908","13195","14574","12876","19109","19109","24014","26350","27114","26231","27306","30236"
"THIONVILLE","5600","5700","5500","6800","8400","10400","7800","7400","8000","8500","8800","9200","9800","10000","10500","11800","12500","20738","19527","26002","72447","70419","65645","29911","82913","129826","140287","141735","137891","132413","130480"
"CHARITE-SUR-LOIRE","5100","4900","4800","4900","4900","4900","5300","4900","4900","5100","4800","5500","5400","5300","5100","5200","5100","4247","4015","4000","4106","4487","4650","4562","4562","4921","5755","6132","6257","6192","5954"
"CLAMECY","5500","5500","5600","6100","6200","5500","5600","5600","5400","5400","5500","5300","5300","5500","5400","5200","4900","4769","4503","4810","5271","5621","5678","5591","5591","5520","5741","6246","5882","5528","5085"
"COSNE-COURS-SUR-LOIRE","6000","6200","6200","6600","6300","6100","6300","6600","6200","6900","7400","7800","8700","8600","8600","8400","8700","7187","6634","6827","6791","7122","7695","8397","8397","9600","11392","12946","13429","13184","12422"
"NEVERS","15100","17000","14000","16700","17000","18200","19100","20700","22300","22700","23800","25000","26400","27100","27700","29700","30600","28404","30737","31402","33698","35421","36951","42790","42790","49225","54471","59265","59134","58915","57515"
"ANNOEULLIN","3100","3200","3200","3400","3400","3400","3900","3800","4000","4100","4200","4500","4700","5000","5100","5300","5700","5731","5322","5879","6166","6262","6393","5676","5676","7634","8156","8020","9640","11560","12953"
"ARMENTIERES","6300","6500","6500","8000","8800","10100","14500","18800","26500","30300","35300","39800","40000","41700","41700","40600","40700","34302","19388","25505","26295","26260","28759","27090","31280","33891","48137","50894","53902","57738","58706"
"AVESNES-SUR-HELPE","3200","3000","3300","3600","3800","4200","3500","3700","3600","4600","5700","6100","6500","6400","6200","6000","5800","4990","4529","7133","7427","7429","7111","5344","7812","8606","10027","10088","9656","8448","8294"
"BAILLEUL","9800","9900","9800","10100","10100","10100","10100","12900","12800","13000","12700","13300","13300","13400","13500","13600","13300","11311","6544","8545","8689","9181","9306","9845","9845","11079","14053","14802","15434","17198","17732"
"BERGUES","6000","6000","5700","6000","6000","5700","6000","5700","5800","5400","5400","3400","5400","5300","5200","5000","4900","4273","3773","3705","3608","3662","3155","3761","3761","4467","7360","8879","10474","11113","11176"
"CAMBRAI","17600","17800","17500","20600","21300","21400","22600","22200","22900","22100","23400","23900","24100","28100","29400","30600","31000","27760","27007","29218","29042","30065","29526","33158","33158","38855","48017","51249","49449","48133","48261"
"CATEAU-CAMBRESIS","5900","6000","6900","7700","8200","8900","9200","10000","9500","9600","9600","10000","10500","10500","10600","10700","10200","10167","8110","8724","8402","8204","7834","8284","8284","9055","9495","9156","8553","8027","7799"
"CAUDRY","3300","3200","3300","3500","3700","4000","4400","4400","4400","4800","5300","7400","8000","9500","9900","11100","13400","13367","12216","12419","13016","12967","12091","12312","12312","13390","14261","14418","14861","14273","14146"
"DOUAI","18800","19200","20000","23600","23800","26400","28400","31800","32100","32200","34800","36100","37200","38400","50100","55200","60700","61104","60254","74119","122789","123145","82731","45659","103763","133770","204620","209784","201966","199562","518727"
"DUNKERQUE","24900","23800","24500","27400","29100","29700","32100","38800","41600","43500","51500","55000","35800","67800","72100","76800","77500","78283","78912","80629","87398","91289","63480","87528","90115","121878","143336","185053","193389","190879","191173"
"HASPRES","2700","2700","2800","3000","3100","3200","3300","3100","2900","2800","2800","3000","3000","3000","2900","2800","2900","2941","2586","2711","2768","2888","2854","2843","2843","2962","2941","2889","2700","2715","2753"
"HAZEBROUCK","7500","7700","7300","7600","8000","7900","8300","9000","9400","9900","10600","11300","11700","12600","13300","12800","12600","12095","13722","13921","14096","14564","13662","14980","14980","17410","18999","19818","20004","20567","26217"
"IWUY","3500","3600","3700","3800","3700","3600","3800","3700","3700","3900","3900","4000","3900","4000","4000","3900","3900","3868","3320","3550","3461","3461","3250","3368","3368","3579","3573","3572","3509","3418","3306"
"LILLE","72200","75300","70100","82800","86400","93400","159800","187100","196100","207600","237400","257300","274400","305300","312300","318200","332000","331980","321694","349554","368806","377060","358568","351211","386146","427240","877474","932232","932933","959234","1000900"
"MAUBEUGE","6200","6400","6000","7300","7700","8700","10600","14800","18100","21400","26400","27600","29200","31100","42500","43400","47800","46209","44732","50123","52445","50325","47279","29986","54146","63609","91367","97475","105583","102772","99900"
"MERVILLE","5900","6300","6300","6100","6000","6200","6500","6800","6800","6900","7000","7300","7600","7700","7700","7600","7600","7436","5216","6619","6556","6914","7272","7785","7785","8266","8555","8602","9008","27075","31514"
"QUESNOY","3200","3300","3400","3600","3500","3900","3800","3300","3600","3700","4000","3800","3800","3900","3900","3900","3900","3271","3130","3198","3140","3389","3116","3556","3556","4570","5694","5728","5424","5553","7329"
"SOLESMES","5000","5000","5300","5600","5600","5700","6000","6200","6200","6400","6400","6400","6200","6300","6100","5900","6200","6247","5311","5511","5490","5498","5206","6858","6858","7407","7454","7089","6579","6010","5781"
"VALENCIENNES","23300","23700","25800","30000","32000","34200","35600","36100","45100","46900","55300","54900","57900","61800","73100","76800","106100","104742","91473","125959","136003","132226","127470","63719","149508","172140","223284","350068","349059","338392","357395"
"BEAUVAIS","12900","13100","12200","14500","14200","14100","15400","15300","15600","16600","17500","18400","19400","19900","20300","20200","19800","17123","16546","19073","23472","21024","21461","25267","25267","33733","48299","56877","55519","57704","59003"
"CLERMONT","2700","3200","4000","4800","5100","5500","5700","5700","5800","6100","5600","5500","5600","5700","5700","5500","6000","4275","3849","3864","3890","3808","3925","5063","5063","7057","10456","13474","15610","18697","19631"
"COMPIEGNE","8900","8900","8200","9800","10800","10400","12100","12200","12300","13400","14000","14400","14500","15200","18800","19400","22700","17680","17752","19539","20291","20887","20067","23626","23626","32122","47743","56605","62551","67057","69903"
"CREIL","4900","5100","5000","5200","8100","10000","10900","13500","14200","15900","18800","18200","18800","26400","29800","31900","34500","22336","23654","23862","26750","26755","26385","20073","32397","47059","66044","76880","82306","97119","97455"
"NOYON","5900","5900","5500","6300","6300","6400","6300","6500","6300","6400","6300","6200","6100","7500","7400","7300","7300","6257","5374","6349","6505","6120","6025","7228","7228","9912","13146","15500","15660","16347","16540"
"SENLIS","5100","5000","5100","5800","5800","5900","5800","5900","6100","6500","6900","7100","7100","7200","7100","7100","7000","5805","5390","5627","5861","6232","6049","6943","6943","9029","10216","13639","14491","14439","17284"
"ALENCON","14000","13900","13100","14400","14800","16500","16100","16100","16000","16600","17200","17600","18300","17800","17300","17800","17400","14884","14239","14207","14719","14921","16766","19499","19499","25833","35467","41276","42483","42471","44382"
"ARGENTAN","6100","5800","5400","5600","5700","5800","5600","5400","5700","5800","6300","6300","6200","6300","6300","6400","6900","6191","6354","6747","6746","6840","5991","7975","7975","12728","14558","16774","17326","17233","17441"
"AIGLE","5400","5500","5400","5600","5700","5700","5700","5800","5300","5200","5300","5200","5000","5100","5200","5200","5700","5539","5315","5454","5679","5862","5669","6068","6068","7317","10089","12245","12622","12663","12254"
"MORTAGNE-AU-PERCHE","5200","5700","4900","4800","4900","4900","4900","4800","4800","4700","4600","4500","4400","4300","4000","3800","3700","3605","3356","3246","3185","3272","3420","3569","3569","3909","4322","5780","5679","5472","5389"
"SEES","5000","4600","4200","5000","5000","5000","5000","5000","4900","5000","4700","4700","4300","4300","4200","4000","3900","3689","3496","3842","3765","3904","3839","3886","3886","4135","4346","4706","4766","4547","4504"
"AIRE","8700","8700","8500","8500","8800","8700","8300","8800","8300","8400","8200","8400","8400","8400","8500","8000","8200","7275","7299","7120","7158","7472","7679","7861","7861","8652","10063","10075","10548","10571","12219"
"ARRAS","23400","23500","20500","27000","25300","26200","25900","25700","27300","26800","27000","26900","25700","26100","25800","27100","28300","21554","21862","33480","33542","34475","37066","40611","43956","55042","71514","79207","80076","79607","83322"
"BETHUNE","6900","9500","9600","10500","10500","10600","11200","11200","11600","12900","14000","14600","15000","15700","16700","20100","22700","18791","26434","28837","31260","31912","37975","30237","40386","45494","144332","144776","258035","261535","259198"
"BOULOGNE-SUR-MER","20900","25700","27400","31000","30800","37600","39600","43900","43700","47900","57000","59200","59100","61700","65900","68900","72400","70567","75429","74158","75162","77301","54172","71647","74700","89314","92951","100468","98439","91249","92704"
"CALAIS","17200","18500","20000","22500","22500","24400","27900","30000","33200","38200","46800","59000","56900","56900","59700","66600","72300","70684","71329","70377","68956","66321","52772","60160","63285","74248","94316","100279","100643","101768","104852"
"DESVRES","2600","2700","2800","2900","2900","2700","2800","2800","3000","3400","3900","4500","4800","4700","4900","4900","5100","4944","4590","4878","4879","4867","5210","5375","5375","5518","6940","6976","6733","6536","6431"
"FREVENT","2700","2700","3000","3300","3700","3600","3700","4000","3800","4100","4300","4200","4400","4300","4600","4800","4700","4473","4225","3993","3908","3679","3522","4003","4003","4337","4531","4322","4217","4121","3952"
"HESDIN","3400","3500","3300","3400","3400","3300","3500","3200","3400","3100","3500","3400","3400","3400","3300","3000","3300","2520","2511","2616","2597","2928","2791","5349","5349","5706","7040","7827","7908","7674","7722"
"MONTREUIL","4000","3900","3800","4000","3900","3600","3700","3700","3600","3500","3400","3300","3600","3600","3600","3500","3400","2844","2673","2586","2669","2735","2448","2919","2919","2920","4626","4798","4670","4312","4153"
"SAINT-OMER","19300","19000","18500","21100","22100","22000","22000","21900","22400","21900","21600","21300","21700","21500","20900","21000","20500","17647","17201","17663","16707","17141","16645","18142","18142","22656","26562","47846","52543","54642","56425"
"SAINT-POL-SUR-TERNOISE","3500","3500","3200","3300","3400","3300","3400","3600","3700","3900","3800","3800","3700","3800","4000","4000","4200","3892","3541","4449","4415","4344","4306","5368","5368","5844","7758","8380","8632","8400","8548"
"AMBERT","7600","8000","7800","8000","8100","7700","7700","7500","7600","7800","7700","8200","7900","7700","7600","7600","7900","7586","6809","6823","6603","6619","6726","6668","6668","7160","7328","7603","7722","7420","7309"
"BILLOM","4700","4500","3900","4400","4400","4600","4600","4200","4300","4200","4100","4600","4400","4300","4300","4000","4000","3524","2862","3186","3190","3147","3158","3015","3015","3300","3704","3962","4048","3968","4246"
"CLERMONT-FERRAND","31800","36200","31200","37700","37300","42000","41300","41600","41200","45100","46400","50000","53400","54100","55900","64200","72000","63161","86018","118228","111864","109536","122824","130049","130049","157942","202306","251131","254343","254416","258541"
"PONT-DU-CHATEAU","3400","3400","3600","3700","3600","3500","3500","3400","3400","3500","3200","3100","3400","3300","3100","3000","2700","2735","2552","2676","2620","2594","2765","3035","3035","3676","4605","5574","7683","8562","8874"
"RIOM","12400","11500","10400","12800","12400","12000","10900","10600","10800","10800","10300","10300","11200","11100","11100","10600","10600","8512","8700","9554","9802","9916","11369","12837","12837","15387","17415","20391","23102","25110","25052"
"THIERS","9800","10000","9700","13300","14000","15200","15900","16100","16600","16300","15300","16800","16800","17100","17600","17400","17400","17238","15837","15563","16161","15698","14639","15402","15402","16343","16623","18015","17566","16688","15281"
"BAYONNE","21700","21900","21700","25900","25700","26100","25600","30000","31900","32900","34800","35700","39800","42800","45300","46400","51500","49432","50404","60128","59039","56162","57928","30613","58634","88282","108715","120903","126694","164378","178965"
"OLORON-SAINTE-MARIE","9900","10000","10300","10500","10300","9900","9400","9100","8800","8600","9100","8900","8800","9000","9100","9300","9500","9437","8620","9190","9835","9930","10062","11155","11155","13256","14692","14471","15943","16162","16081"
"ORTHEZ","7100","7900","6900","7200","6900","6700","6700","6600","6500","6600","6600","6700","6200","6300","6400","6300","6200","5953","5667","5555","5847","5752","6187","6889","6889","8901","10611","10831","10874","10688","10866"
"PAU","11300","12600","12400","16200","16200","18700","21100","24600","27300","28900","30000","30600","33100","33000","34300","35000","40500","39599","38890","41320","42785","43809","52437","57863","57863","79645","109199","124895","129833","144674","181413"
"SALIES-DE-BEARN","8400","8600","7800","7300","6700","5500","5300","5300","5100","5100","5300","6100","6200","6200","6000","5900","5900","5827","5071","5193","5079","5327","5330","4979","4979","5524","5562","5333","4941","4974","4759"
"BAGNERES-DE-BIGORRE","7600","8100","8300","8500","8500","8900","9200","9400","9500","9500","9500","9200","8600","8800","8700","8600","8500","8114","8078","8648","8964","8333","9619","10545","10545","10276","12711","13157","12624","11806","11396"
"LOURDES","3800","3700","4000","4200","4400","4300","4500","4600","4700","5500","5900","6500","7000","7800","8700","8400","8800","8414","8250","8453","9892","10773","13246","15342","15342","15917","17714","17870","17425","16300","15554"
"TARBES","9700","12600","11100","13300","14000","14700","14800","15700","16600","21300","23300","25100","25100","24200","26100","25900","28600","22894","24778","31243","33791","36136","49705","44673","44673","58019","72527","78463","77711","77787","77414"
"VIC-EN-BIGORRE","3700","3900","3600","3600","3700","3500","3700","3700","3900","3600","3600","3700","3600","3700","3800","3400","3500","3138","2757","2730","2781","2944","3136","3220","3220","3695","4393","4561","4571","4893","4788"
"CERET","3300","3300","3300","3500","3600","3500","3600","3700","3700","3600","3800","3800","3800","3800","3800","3800","3900","3905","4449","4889","4947","4932","4970","4890","4890","5418","5437","5987","6795","7285","9066"
"ILLE-SUR-TET","3100","3200","3200","3300","3300","3300","3300","3300","3400","3500","3400","3400","3300","3300","3200","3200","3200","3226","3006","3187","3652","3765","4195","4537","4537","5074","5262","5258","5249","5095","5262"
"PERPIGNAN","17100","17600","18200","22700","21800","22300","23500","25300","27400","28400","31700","34200","33900","35100","36200","38900","39500","36346","51292","66756","71538","68636","72194","67912","67912","82690","106336","117262","137540","157873","162678"
"PRADES","2800","3000","3200","3200","3400","3100","3200","3600","3200","3900","3900","3800","3800","3700","3800","3900","4100","3942","3660","3870","4493","4647","4662","5096","5096","5642","7220","7770","7400","8047","7924"
"SAINT-LAURENT-DE-LA-SALANQUE","3200","3400","3500","3800","4100","4300","4400","4600","4600","4600","5000","5500","4500","4400","4500","4400","4300","4259","4112","4036","3623","3630","3047","3037","3037","3292","5240","5186","6015","8961","13518"
"BARR","4500","4700","4300","4400","4500","4900","5100","5300","5700","5900","5900","5600","5700","5600","5200","5000","4900","4934","4147","4142","4250","4300","4319","4238","4238","4205","4998","4989","6028","6343","7621"
"BOUXWILLER","3800","4100","3600","4000","4000","3800","3800","3700","3400","3300","3400","3300","3100","3100","3100","3000","2900","2922","2440","2721","2774","2647","2644","3672","3672","3626","3660","3654","3620","3693","3683"
"BRUMATH","4100","4100","3500","4200","4400","5200","4800","5600","5600","5500","5500","5600","5500","5400","5500","5700","5500","5277","4402","4652","4794","4938","4941","5029","5029","5273","5372","5726","6737","8182","9083"
"ERSTEIN","3600","3600","3400","3600","3700","3600","3700","3900","3700","3700","4100","4400","4800","5300","5600","5800","6100","5549","5434","5508","5613","5615","5524","5725","5725","6165","6282","7148","7553","8600","10370"
"HAGUENAU","9700","9700","9100","11200","11400","11400","11100","11400","11400","11800","12700","13500","14800","17000","18000","18700","18900","15803","14137","14895","16120","17979","16357","17902","17902","20357","22711","30370","31835","33724","53274"
"MOLSHEIM","3200","3300","3200","3500","3500","3400","3400","3600","3200","3100","3200","3100","3100","3100","3100","3100","3200","3163","2738","3066","3347","3472","3630","3979","3979","4944","7747","8727","9077","10101","11502"
"OBERNAI","4800","4900","4900","5000","5400","5100","5200","5200","4800","4700","4700","4500","4200","4000","3900","3900","3900","3915","3606","3738","3702","3870","4088","4080","4080","4527","6258","8916","9934","10666","11691"
"ROSHEIM","3800","3800","3500","3800","4000","3900","3900","3900","3700","3600","3600","3500","3300","3100","3100","3200","3100","3062","2496","2540","2660","2623","2673","2726","2726","3004","3291","3499","3766","4016","4548"
"SARRE-UNION","3500","4000","3900","3800","3700","3400","3400","3500","3300","3200","3200","3200","3100","3000","3000","3000","3100","3134","2763","2736","2535","2626","2554","2431","2431","2645","2965","3130","4136","4146","4369"
"SAVERNE","5100","5400","5100","5700","6400","5300","5300","5500","5900","6200","6600","6900","7300","8300","8500","8900","9200","9153","6798","7110","7653","8171","8428","9702","9702","10437","13402","14501","14996","14969","16366"
"SELESTAT","9600","9700","7400","9800","10400","10000","10200","10000","9300","9100","9000","9200","9400","9300","9300","9700","10600","10604","9313","9680","10095","10632","10607","11581","11581","13815","14632","15561","15417","15538","17179"
"SOUFFLENHEIM","3000","3000","3000","3000","3100","2600","2900","3000","3000","3000","3100","3200","3100","3200","3100","3300","3200","3162","3244","3287","3291","3471","3374","3622","3622","3868","4027","4281","4462","4269","4400"
"STRASBOURG","49700","57900","61200","75200","78800","81900","86400","88900","90500","99000","109200","117000","128700","141100","157100","174000","185400","211967","195153","208975","223660","237316","223182","231312","253881","299911","332849","363703","371888","388483","427245"
"WASSELONNE","4200","4400","4300","4400","4700","4200","4400","4300","4100","4000","4000","3800","3900","3700","3700","3600","3500","3531","3334","3491","3520","3599","3577","3540","3540","3655","3832","4172","4862","4916","5542"
"WISSEMBOURG","6100","5600","5300","6300","5900","5200","5400","5600","5900","6200","6200","6000","5800","6300","6900","6800","6800","6772","4396","4557","4738","5162","4680","5678","5678","6071","6466","6771","7305","7443","8170"
"ALTKIRCH","2800","3000","3100","3500","3600","3400","3100","3200","2900","3000","3100","3200","3400","3300","3300","3400","3500","3491","2928","3532","3517","3373","3687","4093","4093","4246","5676","7370","7393","7376","7987"
"CERNAY","3400","5600","6200","6600","6900","7500","8100","7000","7200","6900","4400","4500","4400","4700","4800","5200","5200","7530","4966","7472","8005","5945","5310","6645","6645","8338","25555","28110","28402","28885","29706"
"COLMAR","18600","19400","22100","24000","25300","25100","26700","27800","27100","27600","29800","30300","34100","36700","40400","45500","47400","45367","40996","42334","45546","47481","47843","45741","50126","56942","74960","82848","82172","83816","86832"
"GUEBWILLER","7600","8100","7200","7500","7600","13000","14700","16800","18600","19500","20200","20000","20000","19900","21000","21300","21200","21253","18699","18936","18445","17109","16159","10163","16863","18117","20486","25426","25427","26020","28472"
"MASEVAUX","3100","3400","3200","3300","3200","2900","3200","3600","3300","3300","3300","3400","3500","3600","4000","3700","3700","3657","3393","3258","3016","2932","2872","3114","3114","3326","3385","3601","3328","3267","3329"
"MULHOUSE","16300","19900","23100","32400","32600","49000","49200","62100","60500","69300","74600","81900","89600","96600","100800","111800","115000","116852","115927","123761","131114","125658","119139","120668","132481","163758","198144","217979","220122","223856","234445"
"MUNSTER","4300","4000","3400","4400","4600","2900","5000","4800","4600","5100","5100","5400","5700","5800","6100","6100","6000","5974","3790","4618","4787","4652","4910","4856","4856","4945","10061","10061","10991","11123","11918"
"RIBEAUVILLE","6600","7200","7100","7600","7300","7000","7200","7100","6300","5800","6000","5900","5900","6100","6100","6000","5800","5846","4360","4348","4283","4111","4112","4315","4315","4303","4137","4282","4505","4774","4929"
"ROUFFACH","4000","3900","3300","3900","3600","4000","3900","3500","3600","3500","3700","3500","3200","3100","2900","2900","3800","3785","2757","2939","2905","2844","2781","2973","2973","3303","3668","3727","3888","4303","4187"
"SAINTE-MARIE-AUX-MINES","10000","11500","11300","11500","11600","11700","12300","12400","12300","11700","11500","11400","11900","11600","12400","12400","11800","11778","9488","9363","8888","8939","7809","8051","8051","7888","7415","6701","6358","5767","5816"
"LYON","165400","204900","198600","248700","275500","318000","351100","358800","356600","378800","418100","447500","492000","524800","534700","553200","618400","591828","669617","706246","755741","747834","655104","635796","699184","877297","1070234","1163757","1204189","1262223","1348832"
"TARARE","6800","7800","8600","9700","10300","13100","14600","15100","13700","14400","13400","12600","12400","12000","12300","12200","12500","12312","11256","11558","11276","10066","9898","11223","11223","12131","12251","12045","13751","10720","15435"
"VILLEFRANCHE-SUR-SAONE","6500","7600","6800","7100","8000","11700","11700","12500","12200","12500","13100","12500","13000","13600","14800","16000","16400","15796","15788","16663","17418","17995","19592","21382","21382","26353","35342","44060","50090","55249","59261"
"GRAY","5900","6500","6700","7100","7200","7100","7100","6800","7000","7400","2700","9500","9700","9400","9500","9600","9400","8516","8627","8791","8414","8587","8024","8588","8588","9724","11986","13246","12735","12017","11580"
"HERICOURT","2900","3400","3500","3500","3800","3500","3600","2900","2800","3600","7300","3800","4700","5500","6200","6600","5000","5653","4953","5222","5770","6117","5400","7145","7145","7611","7985","8572","10014","9742","11027"
"LURE","2800","2900","3000","3200","3400","3300","3500","3700","3600","4000","3600","4500","4800","5900","6100","6500","6900","6052","5427","5493","5539","5450","5538","5779","5779","6360","8114","10313","11042","11062","10877"
"LUXEUIL-LES-BAINS","3600","3600","3800","3800","4100","3700","3900","4000","3900","4200","4400","4900","4800","5000","5300","6500","5500","5287","5147","5224","5410","5315","5330","8084","8084","9874","12474","13573","13953","12850","14145"
"VESOUL","5600","5900","5900","7000","6600","7300","7600","7600","7700","9200","9600","9700","9800","10100","9700","10200","10500","9334","9484","9755","10230","10506","10876","14092","14092","16820","20775","25721","26370","28735","28810"
"AUTUN","9900","10400","10300","11600","12000","11200","11900","12400","11700","12900","14000","14900","15200","15500","15700","15500","15500","13397","12403","12606","12484","12812","12919","15354","15354","17172","20773","21538","20562","17906","16419"
"CHAGNY","3000","3100","3100","3200","3100","2900","3500","3900","4100","4200","4200","4500","4700","4600","4700","4500","4500","4459","4468","4626","4747","4542","4481","4570","4570","4687","5205","5659","5957","6284","6593"
"CHALON-SUR-SAONE","12200","12400","13500","16600","16600","19900","19700","20000","20400","20900","21600","22800","24700","26300","29100","30000","31600","29223","29908","30224","30618","31399","31387","39198","39198","49635","60732","72260","77794","77764","75447"
"CHAROLLES","3000","3200","3300","3200","3500","3300","3300","3300","3400","3300","3400","3300","3200","3700","3700","3800","3700","3550","3169","3267","3235","3092","3078","2989","2989","3179","3813","3858","3345","3048","3027"
"CLUNY","4200","4300","4100","4400","4400","4400","4300","4300","5000","4500","4400","4400","4100","4300","4100","4200","4200","3527","3527","3712","3412","3549","3631","3570","3570","3711","3807","4338","4440","4430","4376"
"CREUSOT","3100","3700","4000","6300","8100","13400","16100","23900","22900","26400","28100","27300","28600","20300","30600","33400","35600","35180","34879","32396","32005","29392","24043","32622","32622","37836","41424","44330","44384","40903","37576"
"LOUHANS","3400","3700","3600","3800","3900","3600","3800","3900","3900","4200","4300","4300","4500","4500","4500","4500","4500","4313","4010","4046","4052","4010","4045","5562","5562","6029","9884","6743","10324","10997","10946"
"MACON","11000","11900","11300","13400","14900","16500","18000","18400","17500","17600","19600","19700","19600","18700","18900","19100","19800","17307","16399","16750","16715","17188","19087","25429","25429","35397","40741","46241","47149","46714","46624"
"PARAY-LE-MONIAL","3400","3500","3400","3500","3500","3400","3400","3500","3400","3600","4000","4000","3900","4100","4400","4400","4800","4762","5056","6257","6740","7286","7243","8302","8302","9533","10713","11545","10569","9859","9191"
"TOURNUS","5300","5400","5200","5300","5300","5600","5600","5600","5600","5500","5600","5200","5000","4900","4900","4800","4800","4682","4531","4927","4888","5125","5260","5812","5812","6450","7108","7439","6891","6568","6231"
"BONNETABLE","5800","5700","5200","5300","5000","5000","5000","4900","4600","4700","4500","4400","4300","4300","4200","4300","4200","4119","3678","3592","3598","3441","3421","3777","3777","3740","3505","3833","3826","3899","4377"
"CHATEAU-DU-LOIR","3100","3000","3000","3100","3100","3000","3100","2900","2900","2900","3000","3600","3900","4300","4200","4300","4300","4081","4289","4375","4256","4302","4310","4282","4282","4707","5992","6428","6281","7156","7761"
"FERTE-BERNARD","2500","2600","2600","2600","2600","2600","2600","2700","2600","2600","2600","5700","5200","5200","5100","5000","4900","4856","4446","4373","4636","4730","5384","5231","5231","5979","8001","9661","11247","11269","11250"
"FLECHE","6400","6400","6200","6800","7000","7100","7100","9300","9300","9400","9400","9800","10200","10500","10500","10700","10800","9722","8590","8802","8993","9065","9658","11284","11284","12361","13698","14455","14577","14953","16241"
"MAMERS","5800","5700","5700","6000","6000","5900","5800","5800","5400","5300","6100","6500","6000","6000","6000","5900","5700","4510","3923","4119","4040","4350","4682","4752","4752","4866","5776","6767","6921","6578","6534"
"MANS","19800","23200","22400","26800","27100","34700","37200","45200","47000","50200","55300","57600","57400","60100","63300","65500","69400","61744","66401","67458","71810","79031","94982","109227","109227","140667","164695","188527","187216","189107","194825"
"SABLE-SUR-SARTHE","4000","4200","4300","4900","5300","5100","5700","5600","5600","5900","6100","6200","6000","6100","5600","5500","5500","5465","5340","5497","5642","5723","5924","6661","6661","7239","9227","10711","11760","12178","12716"
"SAINT-CALAIS","3600","3800","3700","3900","3800","3700","3700","3600","3500","3500","3600","3700","3600","3600","3600","3700","3600","3530","3307","3195","3182","3200","3327","3359","3359","3756","4251","4307","4445","4684","4391"
"CHAMBERY","18000","18500","18000","18800","19000","19500","20000","18300","19100","18500","19600","20900","20900","21700","23100","23000","23000","18338","18535","20959","22734","24965","27443","34828","34828","54597","74312","86774","95283","103283","113457"
"ANNECY","8800","8200","9000","9500","9700","10000","10700","11600","11600","11000","11300","11800","11900","12900","13600","14400","15600","13064","13707","18352","21550","24961","34203","36306","36306","57025","81392","103388","112382","126729","136815"
"PARIS","835300","1013200","1019200","1296600","1366200","1682100","1916700","2116400","2209200","2383200","2816334","2983054","3135327","3387268","3824349","4088312","4473400","4378721","4726250","5160008","5674419","5784072","5602113","6228978","6244865","7338773","8153314","8495499","8673262","9318821","9644507"
"BOLBEC","9600","9800","9300","9700","9600","9800","9600","9100","10200","11100","11600","12000","12000","12200","11800","11600","11100","10970","10179","10035","10041","10039","10456","11360","11360","12212","14571","15552","15962","16376","16450"
"DIEPPE","16000","16800","15900","16800","17700","19200","20200","19900","20200","20300","22000","23100","22800","22400","22800","23600","24000","22708","23364","27263","28141","29237","25936","31737","31737","36676","39796","44966","41662","43348","42202"
"ELBEUF","13100","16100","20500","23500","24800","27100","30800","34700","37400","37400","38600","37000","35500","34200","32200","31300","30400","32801","33553","33403","33705","33087","32284","36166","36166","41545","45423","49189","51073","53886","75663"
"EU","3500","3700","3900","7400","7100","7500","8100","7900","7900","8200","9300","9500","9300","9500","10300","10700","10500","10069","13820","14084","13809","13599","13965","6128","15216","16999","19305","20816","20503","20195","22019"
"FECAMP","9100","9500","9400","10100","11400","11600","12200","12800","13000","12700","12300","13200","13600","14700","15400","16700","17400","17159","16972","16908","16919","17283","16673","17914","17914","19490","22581","23363","23067","22488","22717"
"GOURNAY-EN-BRAY","3000","3200","3200","3200","3300","3000","3300","3400","3400","3500","3600","3800","3800","4000","4200","4200","4400","4290","4111","4517","4543","4681","4278","5756","5756","6478","7123","7915","7921","7791","7918"
"HAVRE","29500","37200","46900","62100","64300","68200","78900","82500","97000","103000","119600","129000","135900","144400","162000","166300","175600","175449","215402","215788","239726","204104","148423","173456","191264","222005","246691","263730","254024","253627","248547"
"NEUFCHATEL-EN-BRAY","3400","3500","3400","3400","3600","3500","3600","3600","3600","3700","3800","3800","4000","4100","4200","4300","4200","4045","3737","3899","3824","3915","3576","4651","4651","5589","6035","6100","5872","5791","5522"
"ROUEN","100800","108900","107600","119200","124600","132300","135800","132600","134200","149000","158800","172000","178700","180800","192500","200300","218800","203863","219780","228960","240077","244196","232816","240736","270108","323297","366433","385957","377421","380161","389862"
"SAINT-VALERY-EN-CAUX","5300","5200","5300","5400","5400","4800","4700","4700","4500","4200","4500","4100","4000","3900","3600","3500","3200","3156","2751","2564","2508","2506","2426","2571","2571","2905","3089","3205","5384","4595","4782"
"YVETOT","9000","9200","8800","9200","8900","8600","8900","8900","8300","8400","8400","8000","7600","7500","7400","7100","7100","6363","6539","6650","6608","6622","6480","7158","7158","8435","10302","12895","13970","14633","15011"
"BRIE-COMTE-ROBERT","2800","2700","2700","2700","2700","2600","2900","2800","2700","2800","2600","2600","2800","2700","2700","2700","2700","2620","2465","2746","3132","3148","3115","3484","3484","4689","6084","8704","10347","11501","13397"
